strain,growth_rate_ratio,mtdna_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.32802375398313743,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.3067077683582279,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.2854557231348209,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.43530701754385964,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.42727803738317754,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.42533866995073893,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.42459415584415583,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.4201248313090418,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.41162729196050774,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.3977093390271073,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.3820010677538342,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.36332302169263675,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.3453018887945671,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.32488308557376144,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.3049292554336131,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.28424368654963805,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,19,,0.2641094130246198,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.4427083333333333,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.4455357142857143,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.4471028645833333,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.4412222991689751,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.4371778350515464,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.4284469403563129,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.4129856850715746,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.39883542875564154,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.3807221283783784,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.36123817845394735,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.34005904002453613,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.3183894307515484,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.29713600112630334,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,20,,0.27626752596757054,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.44288793103448276,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.44026548672566373,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.440287558685446,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.4342830882352941,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.42678915275994866,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.4121422558922559,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.40083156404812453,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.38441153275190204,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.3661970123193326,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.34730652503793624,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.3279096301557239,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.3073504206386059,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.2867230989043634,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,21,,0.2663462733146232,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.4330357142857143,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.4331995412844037,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.4316123188405797,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.4298052763819096,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.41830119680851063,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.4033085633404105,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.3885138270230141,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.3719303151137911,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.35440975040584416,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.3356123917405999,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.31671304037939635,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.29678220283595236,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.2768065476846646,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,22,,0.25678793897906554,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.4509698275862069,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.4502840909090909,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.446553738317757,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.44454656862745096,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.4327944015444015,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.4231424676209952,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.4092864826102546,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.3941503851211723,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.3765018144370341,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.3578779173917494,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.33722141828269625,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.31669001426829946,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.295797522114998,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,23,,0.2748933774244219,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.4396551724137931,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.43947072072072074,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.4392688679245283,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.43828715365239296,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.42250335120643434,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.4091312056737589,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.395956561922366,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.3806730210954132,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.3622105954908503,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.342564501662006,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.3225552429316497,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.30204416121818156,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.28130002065368925,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,24,,0.26135532809358436,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.43875,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.4451462765957447,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.44079415954415957,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.4295701951951952,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.4179966296590008,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.40005535638970896,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.3839591149856544,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.3660291911849544,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.34606105088828665,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.32558025639418253,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.3047242739873284,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.28468823249186354,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,25,,0.2646057992569913,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.4413377192982456,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.4427570093457944,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.44776348039215685,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.45143363402061853,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.44173801369863014,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.42973826714801444,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.4165079969535415,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.400150917980443,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.3816499109854435,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.3616437934431613,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.34192182201578664,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.3209845442555903,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.29934426907423506,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,26,,0.2783628616761627,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.4369612068965517,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.43004587155963303,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.42578125,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.42525445292620867,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.4236111111111111,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.4164279513888889,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.4031613372093023,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.38846226772847936,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.3712743836023369,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.35161416356685266,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.33178791602868885,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.31030241738450587,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.28934833626232165,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,27,,0.2692559593832043,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.4408482142857143,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.43933823529411764,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.4394230769230769,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.43607573726541554,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.4294704861111111,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.41912975841874084,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.40677601377199696,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.3898158370132477,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.3720703125,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.35346549553986756,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.33320625374112817,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.31271637816245007,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.29221300008432155,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,28,,0.2720176053687659,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.4407894736842105,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.4368932038834951,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.4338515228426396,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.43067722371967654,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.4270833333333333,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.41549981454005935,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.40119395711500977,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.3873078893442623,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.36972137425021423,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.3497118608549874,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.32989582122515404,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.30971709751901483,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.28890708085705347,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,29,,0.26849817858181935,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.43582589285714285,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.43452380952380953,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.4392273869346734,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.44132313829787234,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.43603650137741046,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.42693148688046645,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.4098599345398537,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.395037542834106,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.37523814563928876,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.3560895223633352,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.33482850126742714,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.31405980986600796,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.29345615222856786,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,30,,0.27307734540145284,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.44140625,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.4342261904761905,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.4303125,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.42888779527559057,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.42518028846153844,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.41131146059291396,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.39901190476190473,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.382337879696243,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.3651831268221574,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.3472615403369995,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.32780416173069327,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.30795128520405174,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.2870666101643497,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,31,,0.26685553379040156,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.44396551724137934,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.44161184210526316,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.44580518018018017,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.4456294749403341,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.43990982587064675,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.43117192636423407,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.4210724750086177,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.4031990146447297,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.3851966518279977,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.3658478050834861,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.34606675477050025,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.3246176636379498,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.30340750001741273,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,32,,0.28242049215195714,5,11,14,32
